date,open,high,low,close,volume,change_percent,avg_vol_20d,daily_middle,dayNumber,year,is_quarter_end,Moving5DayClose,Moving10DayClose,Moving20DayClose,all_time_high,yearly_max_to_date,yearly_min_to_date,yearly_avg_to_date,monthly_max_to_date,monthly_min_to_date,monthly_avg_to_date,cumulativechange,run,DecreasingMA5-10,DecreasingMA5-20,DecreasingMA10-20,day_Tuesday,day_Wednesday,day_Thursday,day_Friday,month_February,month_March,month_April,month_May,month_June,month_July,month_August,month_September,month_October,month_November,month_December,target
1986-02-20,139.64,140.025,138.94,139.945,249800000,0.22,235640000.0,139.48250000000002,20,1986,0,139.929,138.87550000000002,135.687,140.92,140.92,128.055,133.51421428571427,140.92,132.925,137.69134615384615,0.3050000000000068,1.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.0
1986-02-21,139.945,141.235,139.945,141.145,293400000,0.86,239200000.0,140.59,21,1986,0,140.325,139.326,136.28075,141.235,141.235,128.055,133.7107638888889,141.235,132.925,137.89839285714285,1.5050000000000239,2.0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0
1986-02-24,141.165,141.175,139.99,140.2,255800000,-0.67,240160000.0,140.5825,24,1986,0,140.333,139.60399999999998,136.78074999999998,141.235,141.235,128.055,133.89648648648648,141.235,132.925,138.07733333333334,-0.9650000000000034,1.0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1986-02-25,140.2,140.2,138.865,139.4,237800000,-0.57,241000000.0,139.5325,25,1986,0,140.066,139.7315,137.211,141.235,141.235,128.055,134.04480263157896,141.235,132.925,138.16828125,-1.7649999999999864,2.0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1986-02-26,139.4,139.635,138.675,138.875,248400000,-0.38,241880000.0,139.155,26,1986,0,139.913,139.79299999999998,137.55525,141.235,141.235,128.055,134.17583333333334,141.235,132.925,138.2263235294118,-2.289999999999992,3.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
1986-02-27,138.875,140.53,138.735,140.525,249400000,1.19,241140000.0,139.6325,27,1986,0,140.029,139.97899999999998,137.9285,141.235,141.235,128.055,134.31225,141.235,132.925,138.30444444444447,1.6500000000000057,1.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1986-02-28,140.9,141.83,140.415,140.425,261200000,-0.07,243300000.0,141.1225,28,1986,0,139.885,140.105,138.34025,141.83,141.83,128.055,134.47835365853658,141.83,132.925,138.45276315789476,-0.4749999999999943,1.0,1,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0
1986-03-03,140.425,140.665,139.6,139.74,239200000,-0.49,244330000.0,140.1325,3,1986,1,139.79299999999998,140.06300000000002,138.68099999999998,141.83,141.83,128.055,134.6129761904762,140.665,139.6,140.1325,-1.1599999999999966,2.0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-04,139.74,141.77,139.7,140.545,270000000,0.58,247070000.0,140.735,4,1986,1,140.022,140.044,138.99625,141.83,141.83,128.055,134.75534883720928,141.77,139.6,140.43375,0.8049999999999784,1.0,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1986-03-05,140.545,140.615,139.565,140.245,234800000,-0.21,246280000.0,140.09,5,1986,1,140.296,140.1045,139.2785,141.83,141.83,128.055,134.8765909090909,141.77,139.565,140.31916666666666,-0.29999999999998295,1.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-06,140.245,141.345,140.17,140.8,240600000,0.4,247780000.0,140.7575,6,1986,1,140.351,140.19,139.53275,141.83,141.83,128.055,135.00727777777777,141.77,139.565,140.42874999999998,0.5550000000000068,1.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1986-03-07,140.8,141.165,140.24,140.71,251200000,-0.06,248370000.0,140.7025,7,1986,1,140.408,140.1465,139.73624999999998,141.83,141.83,128.055,135.13108695652173,141.77,139.565,140.4835,-0.09000000000000341,1.0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-10,140.71,142.58,140.71,142.435,225800000,1.23,248550000.0,141.645,10,1986,1,140.94699999999997,140.36999999999998,139.987,142.58,142.58,128.055,135.26968085106384,142.58,139.565,140.67708333333331,1.7249999999999943,1.0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-11,142.435,145.5,142.435,145.345,269600000,2.04,251290000.0,143.9675,11,1986,1,141.90699999999998,140.9645,140.348,145.5,145.5,128.055,135.45088541666667,145.5,139.565,141.14714285714282,4.634999999999991,2.0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-12,145.345,147.32,145.34,146.62,309800000,0.88,255450000.0,146.32999999999998,12,1986,1,143.182,141.739,140.766,147.32,147.32,128.055,135.6729081632653,147.32,139.565,141.795,5.909999999999997,3.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-13,146.62,147.05,145.88,147.01,280200000,0.27,257240000.0,146.465,13,1986,1,144.424,142.3875,141.18325,147.32,147.32,128.055,135.88875,147.32,139.565,142.31388888888887,6.299999999999983,4.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1986-03-14,147.01,147.45,146.555,147.0,304400000,-0.01,259600000.0,147.0025,14,1986,1,145.682,143.04500000000002,141.575,147.45,147.45,128.055,136.10666666666665,147.45,139.565,142.78275,-0.009999999999990905,1.0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0
1986-03-17,147.0,147.0,145.57,146.365,259000000,-0.43,260310000.0,146.285,17,1986,1,146.468,143.7075,141.88524999999998,147.45,147.45,128.055,136.30240384615382,147.45,139.565,143.10113636363636,-0.6449999999999818,2.0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-18,146.365,147.825,146.115,147.625,279000000,0.86,261660000.0,146.97,18,1986,1,146.924,144.4155,142.22975,147.825,147.825,128.055,136.50367924528302,147.825,139.565,143.42354166666667,1.259999999999991,1.0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1986-03-19,147.625,148.57,147.425,147.475,273800000,-0.1,261660000.0,147.9975,19,1986,1,147.095,145.1385,142.6215,148.57,148.57,128.055,136.71652777777777,148.57,139.565,143.7753846153846,-0.15000000000000568,1.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-20,147.475,148.535,147.27,147.8,302800000,0.22,264310000.0,147.9025,20,1986,1,147.25300000000001,145.8385,143.01425,148.57,148.57,128.055,136.9199090909091,148.57,139.565,144.07017857142856,0.32500000000001705,1.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-21,147.8,148.785,147.56,148.005,265800000,0.14,262930000.0,148.1725,21,1986,1,147.454,146.568,143.35725,148.785,148.785,128.055,137.1208482142857,148.785,139.565,144.34366666666665,0.5300000000000011,2.0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0
1986-03-24,148.005,148.145,146.205,147.09,219200000,-0.62,261100000.0,147.175,24,1986,1,147.599,147.03349999999998,143.70175,148.785,148.785,128.055,137.29723684210526,148.785,139.565,144.520625,-0.914999999999992,1.0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-25,147.09,147.71,146.625,147.485,220000000,0.27,260210000.0,147.16750000000002,25,1986,1,147.571,147.2475,144.106,148.785,148.785,128.055,137.46741379310345,148.785,139.565,144.67632352941177,0.39500000000001023,1.0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1986-03-26,147.485,147.565,146.735,147.255,254200000,-0.16,260500000.0,147.15,26,1986,1,147.527,147.31099999999998,144.525,148.785,148.785,128.055,137.63152542372882,148.785,139.565,144.81375,-0.2300000000000182,1.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-27,147.25,149.055,147.165,148.375,272800000,0.76,261670000.0,148.11,27,1986,1,147.642,147.4475,144.9175,149.055,149.055,128.055,137.80616666666668,149.055,139.565,144.98723684210526,1.125,1.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1986-03-31,148.375,149.205,147.89,148.86,219600000,0.33,259590000.0,148.5475,31,1986,1,147.813,147.6335,145.33925000000002,149.205,149.205,128.055,137.98225409836067,149.205,139.565,145.16525000000001,1.6100000000000136,2.0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1986-04-01,148.86,149.225,148.065,148.45,250600000,-0.28,260160000.0,148.64499999999998,1,1986,0,148.085,147.842,145.77474999999998,149.225,149.225,128.055,138.15423387096777,149.225,148.065,148.64499999999998,-0.410000000000025,1.0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-02,148.45,148.94,147.095,148.92,239800000,0.32,258650000.0,148.01749999999998,2,1986,0,148.372,147.9715,146.1935,149.225,149.225,128.055,138.31079365079367,149.225,147.095,148.33124999999998,0.46999999999999886,1.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1986-04-03,148.92,149.935,148.55,148.71,238000000,-0.14,258810000.0,149.2425,3,1986,0,148.663,148.095,146.61675,149.935,149.935,128.055,138.4816015625,149.935,147.095,148.635,-0.20999999999997954,1.0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1986-04-04,148.71,148.795,146.94,147.035,223400000,-1.13,257950000.0,147.8675,4,1986,0,148.395,148.01850000000002,146.9285,149.935,149.935,128.055,138.626,149.935,146.94,148.443125,-1.884999999999991,2.0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
1986-04-07,147.035,147.08,144.83,146.055,214800000,-0.67,256130000.0,145.955,7,1986,0,147.834,147.82350000000002,147.19575,149.935,149.935,128.055,138.73704545454547,149.935,144.83,147.9455,-2.8649999999999807,3.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-08,146.055,148.945,146.055,148.93,235800000,1.97,256630000.0,147.5,8,1986,0,147.93,148.0075,147.5205,149.935,149.935,128.055,138.86783582089552,149.935,144.83,147.87125,2.875,1.0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-09,148.93,150.03,148.545,149.055,262000000,0.08,256250000.0,149.2875,9,1986,0,147.95700000000002,148.1645,147.706,150.03,150.03,128.055,139.0210661764706,150.03,144.83,148.07357142857146,3.0,2.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-10,149.055,151.775,149.055,151.765,257000000,1.82,253610000.0,150.41500000000002,10,1986,0,148.56799999999998,148.61550000000003,147.96325000000002,151.775,151.775,128.055,139.18619565217395,151.775,144.83,148.36625,5.7099999999999795,3.0,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-11,151.765,153.54,151.765,152.665,259400000,0.59,252570000.0,152.65249999999997,11,1986,0,149.69400000000002,149.04450000000003,148.246,153.54,153.54,128.055,139.37857142857146,153.54,144.83,148.8425,6.609999999999985,4.0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-14,152.665,153.975,152.485,153.925,236200000,0.83,249160000.0,153.23000000000002,14,1986,0,151.26799999999997,149.551,148.59224999999998,153.975,153.975,128.055,139.573661971831,153.975,144.83,149.28125,7.8700000000000045,5.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-15,153.925,155.025,153.435,154.92,250200000,0.65,248720000.0,154.23000000000002,15,1986,0,152.46599999999998,150.198,149.02,155.025,155.025,128.055,139.7772222222222,155.025,144.83,149.73113636363635,8.86499999999998,6.0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-16,154.92,158.975,154.92,158.895,297800000,2.57,249660000.0,156.9475,16,1986,0,154.434,151.1955,149.58350000000002,158.975,158.975,128.055,140.0124315068493,158.975,144.83,150.3325,12.840000000000003,7.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-17,158.895,159.86,158.285,159.055,312000000,0.1,251570000.0,159.0725,17,1986,0,155.892,152.23,150.1625,159.86,159.86,128.055,140.26999999999998,159.86,144.83,151.00480769230768,13.0,8.0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-18,157.375,159.155,157.35,157.66,289400000,-0.88,250900000.0,158.2525,18,1986,0,156.891,153.2925,150.65550000000002,159.86,159.86,128.055,140.50976666666668,159.86,144.83,151.5225,13.284999999999997,9.0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-21,157.66,158.63,157.24,158.525,258200000,0.55,250520000.0,157.935,21,1986,0,157.811,154.5395,151.1815,159.86,159.86,128.055,140.73904605263158,159.86,144.83,151.95,14.150000000000006,10.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-22,157.35,159.47,157.345,157.86,290800000,-0.42,254100000.0,158.4075,22,1986,0,158.399,155.4325,151.72,159.86,159.86,128.055,140.96850649350648,159.86,144.83,152.35359375,14.660000000000025,11.0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-23,156.65,158.21,156.63,157.46,250000000,-0.25,255600000.0,157.42000000000002,23,1986,0,158.112,156.273,152.21875,159.86,159.86,128.055,141.17942307692306,159.86,144.83,152.65161764705883,15.470000000000027,12.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-24,157.46,160.16,157.46,159.855,286200000,1.52,257200000.0,158.81,24,1986,0,158.272,157.08200000000002,152.84875,160.16,160.16,128.055,141.40259493670885,160.16,144.83,152.99374999999998,17.86500000000001,13.0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1986-04-25,159.855,160.625,159.595,160.46,266600000,0.38,256890000.0,160.11,25,1986,0,158.83200000000002,157.8615,153.453,160.625,160.625,128.055,141.6364375,160.625,144.83,153.3682894736842,18.470000000000027,14.0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
1986-04-28,160.46,160.95,159.14,159.9,220400000,-0.35,256930000.0,160.045,28,1986,0,159.107,158.459,154.005,160.95,160.95,128.055,141.86370370370372,160.95,144.83,153.702125,-0.5600000000000023,1.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1986-04-29,159.9,160.305,157.695,158.25,248600000,-1.03,256830000.0,159.0,29,1986,0,159.185,158.792,154.495,160.95,160.95,128.055,142.0726829268293,160.95,144.83,153.95440476190475,-2.210000000000008,2.0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1986-04-30,158.25,158.405,154.785,154.91,242000000,-2.11,256940000.0,156.595,30,1986,0,158.675,158.3935,154.7945,160.95,160.95,128.055,142.24765060240964,160.95,144.83,154.0744318181818,-5.550000000000011,3.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1986-05-01,154.91,154.94,153.725,154.205,228600000,-0.46,256470000.0,154.33249999999998,1,1986,0,157.54500000000002,157.9085,155.06924999999998,160.95,160.95,128.055,142.39151785714287,154.94,153.725,154.33249999999998,-6.2549999999999955,4.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1.0
1986-05-02,154.205,155.585,154.205,155.01,205200000,0.52,255560000.0,154.895,2,1986,0,156.45499999999998,157.6435,155.46800000000002,160.95,160.95,128.055,142.53861764705883,155.585,153.725,154.61374999999998,0.8049999999999784,1.0,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0
1986-05-05,155.01,157.415,155.01,157.14,198380000,1.37,254739000.0,156.21249999999998,5,1986,0,155.903,157.505,156.02225,160.95,160.95,128.055,142.69761627906976,157.415,153.725,155.14666666666665,2.934999999999974,2.0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1986-05-06,157.14,158.09,156.855,157.125,217000000,-0.01,253799000.0,157.4725,6,1986,0,155.678,157.4315,156.432,160.95,160.95,128.055,142.86744252873564,158.09,153.725,155.72812499999998,-0.014999999999986358,1.0,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1986-05-07,157.125,157.125,155.31,156.255,232000000,-0.55,252299000.0,156.2175,7,1986,0,155.947,157.31099999999998,156.792,160.95,160.95,128.055,143.01914772727272,158.09,153.725,155.82599999999996,-0.8849999999999909,2.0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
1986-05-08,156.255,157.53,156.18,157.16,221000000,0.58,250499000.0,156.85500000000002,8,1986,0,156.538,157.04149999999998,157.06175,160.95,160.95,128.055,143.17460674157303,158.09,153.725,155.99749999999997,0.9050000000000011,1.0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1.0
1986-05-09,157.16,157.915,156.38,157.915,231800000,0.48,249119000.0,157.14749999999998,9,1986,0,157.119,156.78699999999998,157.32424999999998,160.95,160.95,128.055,143.3298611111111,158.09,153.725,156.1617857142857,1.6599999999999966,2.0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0
1986-05-12,157.915,158.255,157.36,157.75,203000000,-0.1,247459000.0,157.8075,12,1986,0,157.241,156.572,157.5155,160.95,160.95,128.055,143.48895604395602,158.255,153.725,156.36749999999998,-0.16499999999999204,1.0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1986-05-13,157.75,157.92,156.405,157.05,215200000,-0.44,245709000.0,157.1625,13,1986,0,157.226,156.452,157.622,160.95,160.95,128.055,143.63758152173912,158.255,153.725,156.45583333333332,-0.8649999999999807,2.0,0,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1986-05-14,157.05,157.815,156.545,157.005,223800000,-0.03,242009000.0,157.18,14,1986,0,157.376,156.6615,157.5275,160.95,160.95,128.055,143.78319892473118,158.255,153.725,156.52824999999999,-0.9099999999999966,3.0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1986-05-15,157.005,157.115,155.395,155.765,216000000,-0.79,237209000.0,156.255,15,1986,0,157.097,156.8175,157.363,160.95,160.95,128.055,143.91587765957445,158.255,153.725,156.5034090909091,-2.1500000000000057,4.0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1986-05-16,155.765,155.86,154.39,154.995,207600000,-0.49,233119000.0,155.125,16,1986,0,156.51299999999998,156.816,157.22975,160.95,160.95,128.055,144.03386842105263,158.255,153.725,156.38854166666667,-2.9199999999999875,5.0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0
1986-05-19,154.995,155.595,154.875,155.31,185460000,0.2,229482000.0,155.235,19,1986,0,156.025,156.63299999999998,157.069,160.95,160.95,128.055,144.150546875,158.255,153.725,156.2998076923077,0.3149999999999977,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
